0.789212 0.321213 0.142307 0.0772454 0.0508069 0.0243683 0.010114 0.00395077 0.00134326 
0.321213 0.944746 0.418549 0.227193 0.149432 0.0716716 0.029747 0.0116199 0.00395077 
0.142307 0.418549 1.07149 0.581613 0.382546 0.183479 0.0761523 0.029747 0.010114 
0.0772454 0.227193 0.581613 1.40132 0.921698 0.442071 0.183479 0.0716716 0.0243683 
0.0508069 0.149432 0.382546 0.921698 1.9217 0.921698 0.382546 0.149432 0.0508069 
0.0243683 0.0716716 0.183479 0.442071 0.921698 1.40132 0.581613 0.227193 0.0772454 
0.010114 0.029747 0.0761523 0.183479 0.382546 0.581613 1.07149 0.418549 0.142307 
0.00395077 0.0116199 0.029747 0.0716716 0.149432 0.227193 0.418549 0.944746 0.321213 
0.00134326 0.00395077 0.010114 0.0243683 0.0508069 0.0772454 0.142307 0.321213 0.789212 
