0.982242 0.315212 0.107997 0.046252 0.0285727 0.0108935 0.00359305 0.0011323 0.000323292 
0.315212 1.104 0.378251 0.161993 0.100073 0.0381536 0.0125843 0.00396577 0.0011323 
0.107997 0.378251 1.20028 0.514042 0.317556 0.12107 0.039933 0.0125843 0.00359305 
0.046252 0.161993 0.514042 1.55849 0.962777 0.367064 0.12107 0.0381536 0.0108935 
0.0285727 0.100073 0.317556 0.962777 2.52528 0.962777 0.317556 0.100073 0.0285727 
0.0108935 0.0381536 0.12107 0.367064 0.962777 1.55849 0.514042 0.161993 0.046252 
0.00359305 0.0125843 0.039933 0.12107 0.317556 0.514042 1.20028 0.378251 0.107997 
0.0011323 0.00396577 0.0125843 0.0381536 0.100073 0.161993 0.378251 1.104 0.315212 
0.000323292 0.0011323 0.00359305 0.0108935 0.0285727 0.046252 0.107997 0.315212 0.982242 
