0 7
1 4.9
2 3.43
3 2.401
4 1.6807
5 1.17649
6 0.823543
7 0.57648
8 0.403536
9 0.282475
10 0.197733
11 0.138413
12 0.096889
13 0.0678223
14 0.0474756
15 0.0332329
16 0.023263
17 0.0162841
18 0.0113989
19 0.00797922
