-64.4 5.06714e-12 0.000321255 0.0240823 0.0432571
-64.2 5.06841e-12 0.000328022 0.024224 0.0433815
-64 5.06969e-12 0.00033493 0.0243659 0.043504
-63.8 5.07101e-12 0.000341983 0.0245077 0.0436246
-63.6 5.07235e-12 0.000349184 0.0246497 0.0437432
-63.4 5.07373e-12 0.000356536 0.0247917 0.04386
-63.2 5.07515e-12 0.000364041 0.0249337 0.0439748
-63 5.0766e-12 0.000371705 0.0250758 0.0440876
-62.8 5.0781e-12 0.000379528 0.025218 0.0441985
-62.6 5.07965e-12 0.000387516 0.0253602 0.0443075
-62.4 5.08125e-12 0.00039567 0.0255024 0.0444144
-62.2 5.08289e-12 0.000403996 0.0256447 0.0445194
-62 5.0846e-12 0.000412496 0.0257871 0.0446225
-61.8 5.08635e-12 0.000421174 0.0259295 0.0447235
-61.6 5.08818e-12 0.000430034 0.026072 0.0448225
-61.4 5.09006e-12 0.000439079 0.0262144 0.0449196
-61.2 5.09201e-12 0.000448314 0.026357 0.0450146
-61 5.09402e-12 0.000457742 0.0264995 0.0451076
-60.8 5.09611e-12 0.000467367 0.0266422 0.0451985
-60.6 5.09827e-12 0.000477194 0.0267848 0.0452875
-60.4 5.1005e-12 0.000487227 0.0269275 0.0453744
-60.2 5.10281e-12 0.000497469 0.0270702 0.0454592
-60 5.1052e-12 0.000507926 0.0272129 0.045542
-59.8 5.10767e-12 0.000518602 0.0273557 0.0456227
-59.6 5.11022e-12 0.000529501 0.0274985 0.0457014
-59.4 5.11286e-12 0.000540629 0.0276414 0.045778
-59.2 5.11559e-12 0.000551989 0.0277842 0.0458525
-59 5.1184e-12 0.000563587 0.0279271 0.0459249
-58.8 5.1213e-12 0.000575427 0.02807 0.0459952
-58.6 5.1243e-12 0.000587515 0.0282129 0.0460634
-58.4 5.12738e-12 0.000599856 0.0283558 0.0461295
-58.2 5.13056e-12 0.000612455 0.0284988 0.0461935
-58 5.13384e-12 0.000625318 0.0286417 0.0462553
-57.8 5.13721e-12 0.000638449 0.0287847 0.046315
-57.6 5.14068e-12 0.000651855 0.0289276 0.0463726
-57.4 5.14425e-12 0.000665541 0.0290706 0.0464281
-57.2 5.14792e-12 0.000679513 0.0292136 0.0464813
-57 5.15169e-12 0.000693777 0.0293566 0.0465325
-56.8 5.15556e-12 0.00070834 0.0294995 0.0465814
-56.6 5.15953e-12 0.000723206 0.0296425 0.0466282
-56.4 5.16361e-12 0.000738384 0.0297855 0.0466729
-56.2 5.16779e-12 0.000753878 0.0299284 0.0467153
-56 5.17207e-12 0.000769696 0.0300713 0.0467556
-55.8 5.17646e-12 0.000785844 0.0302143 0.0467936
-55.6 5.18096e-12 0.00080233 0.0303571 0.0468295
-55.4 5.18555e-12 0.000819159 0.0305 0.0468631
-55.2 5.19026e-12 0.000836341 0.0306429 0.0468946
-55 5.19507e-12 0.00085388 0.0307857 0.0469238
-54.8 5.19998e-12 0.000871786 0.0309285 0.0469508
-54.6 5.205e-12 0.000890066 0.0310712 0.0469755
-54.4 5.21013e-12 0.000908727 0.0312139 0.0469981
-54.2 5.21536e-12 0.000927777 0.0313566 0.0470184
-54 5.2207e-12 0.000947225 0.0314993 0.0470364
-53.8 5.22614e-12 0.000967079 0.0316418 0.0470522
-53.6 5.23168e-12 0.000987346 0.0317844 0.0470657
-53.4 5.23733e-12 0.00100804 0.0319268 0.047077
-53.2 5.24309e-12 0.00102916 0.0320693 0.047086
-53 5.24895e-12 0.00105072 0.0322116 0.0470927
-52.8 5.25491e-12 0.00107273 0.0323539 0.0470971
-52.6 5.26097e-12 0.0010952 0.0324961 0.0470993
-52.4 5.26714e-12 0.00111814 0.0326383 0.0470992
-52.2 5.27341e-12 0.00114156 0.0327803 0.0470967
-52 5.27979e-12 0.00116546 0.0329223 0.047092
-51.8 5.28627e-12 0.00118986 0.0330642 0.047085
-51.6 5.29285e-12 0.00121477 0.0332061 0.0470756
-51.4 5.29953e-12 0.0012402 0.0333478 0.0470639
-51.2 5.30632e-12 0.00126616 0.0334894 0.0470499
-51 5.31321e-12 0.00129266 0.0336309 0.0470336
-50.8 5.32021e-12 0.00131971 0.0337723 0.047015
-50.6 5.32732e-12 0.00134732 0.0339136 0.046994
-50.4 5.33453e-12 0.00137551 0.0340548 0.0469707
-50.2 5.34186e-12 0.00140428 0.0341959 0.046945
-50 5.3493e-12 0.00143365 0.0343368 0.046917
-49.8 5.35686e-12 0.00146363 0.0344777 0.0468866
-49.6 5.36454e-12 0.00149424 0.0346183 0.0468539
-49.4 5.37235e-12 0.00152548 0.0347589 0.0468188
-49.2 5.38029e-12 0.00155737 0.0348993 0.0467813
-49 5.38837e-12 0.00158992 0.0350395 0.0467415
-48.8 5.3966e-12 0.00162315 0.0351796 0.0466993
-48.6 5.40499e-12 0.00165707 0.0353195 0.0466547
-48.4 5.41355e-12 0.0016917 0.0354593 0.0466077
-48.2 5.4223e-12 0.00172704 0.0355989 0.0465584
-48 5.43125e-12 0.00176312 0.0357383 0.0465066
-47.8 5.44041e-12 0.00179994 0.0358775 0.0464525
-47.6 5.44982e-12 0.00183753 0.0360165 0.0463959
-47.4 5.4595e-12 0.0018759 0.0361553 0.046337
-47.2 5.46947e-12 0.00191507 0.036294 0.0462756
-47 5.47977e-12 0.00195504 0.0364324 0.0462118
-46.8 5.49043e-12 0.00199585 0.0365706 0.0461456
-46.6 5.50152e-12 0.0020375 0.0367086 0.046077
-46.4 5.51306e-12 0.00208001 0.0368464 0.046006
-46.2 5.52513e-12 0.00212341 0.0369839 0.0459325
-46 5.53779e-12 0.0021677 0.0371212 0.0458566
-45.8 5.55112e-12 0.00221291 0.0372582 0.0457783
-45.6 5.5652e-12 0.00225906 0.037395 0.0456975
-45.4 5.58015e-12 0.00230616 0.0375315 0.0456143
-45.2 5.59607e-12 0.00235424 0.0376677 0.0455287
-45 5.61311e-12 0.00240331 0.0378037 0.0454406
-44.8 5.63141e-12 0.00245339 0.0379394 0.04535
-44.6 5.65114e-12 0.00250451 0.0380748 0.045257
-44.4 5.67252e-12 0.00255669 0.0382099 0.0451615
-44.2 5.69577e-12 0.00260994 0.0383447 0.0450636
-44 5.72115e-12 0.0026643 0.0384791 0.0449632
-43.8 5.74895e-12 0.00271978 0.0386133 0.0448604
-43.6 5.77954e-12 0.0027764 0.0387471 0.0447551
-43.4 5.81328e-12 0.00283419 0.0388805 0.0446473
-43.2 5.85064e-12 0.00289318 0.0390137 0.044537
-43 5.89211e-12 0.00295338 0.0391464 0.0444243
-42.8 5.93829e-12 0.00301482 0.0392788 0.0443091
-42.6 5.98984e-12 0.00307753 0.0394108 0.0441914
-42.4 6.04752e-12 0.00314153 0.0395424 0.0440712
-42.2 6.1122e-12 0.00320685 0.0396736 0.0439485
-42 6.18486e-12 0.00327352 0.0398045 0.0438234
-41.8 6.26665e-12 0.00334156 0.0399349 0.0436957
-41.6 6.35884e-12 0.00341099 0.0400648 0.0435656
-41.4 6.46292e-12 0.00348186 0.0401944 0.0434329
-41.2 6.58057e-12 0.00355419 0.0403235 0.0432978
-41 6.71371e-12 0.003628 0.0404521 0.0431601
-40.8 6.86453e-12 0.00370333 0.0405803 0.04302
-40.6 7.03554e-12 0.00378021 0.040708 0.0428774
-40.4 7.22959e-12 0.00385866 0.0408351 0.0427322
-40.2 7.44995e-12 0.00393873 0.0409618 0.0425846
-40 7.70034e-12 0.00402044 0.041088 0.0424344
-39.8 7.98501e-12 0.00410383 0.0412137 0.0422817
-39.6 8.30882e-12 0.00418892 0.0413388 0.0421265
-39.4 8.67729e-12 0.00427577 0.0414634 0.0419688
-39.2 9.09675e-12 0.00436439 0.0415874 0.0418086
-39 9.57442e-12 0.00445483 0.0417108 0.0416459
-38.8 1.01185e-11 0.00454711 0.0418336 0.0414806
-38.6 1.07384e-11 0.00464129 0.0419559 0.0413128
-38.4 1.14449e-11 0.0047374 0.0420775 0.0411425
-38.2 1.22502e-11 0.00483547 0.0421985 0.0409697
-38 1.31683e-11 0.00493554 0.0423189 0.0407944
-37.8 1.42151e-11 0.00503766 0.0424386 0.0406165
-37.6 1.54087e-11 0.00514186 0.0425576 0.0404361
-37.4 1.67701e-11 0.0052482 0.042676 0.0402532
-37.2 1.83229e-11 0.0053567 0.0427937 0.0400678
-37 2.00941e-11 0.00546741 0.0429106 0.0398798
-36.8 2.21147e-11 0.00558038 0.0430268 0.0396893
-36.6 2.44198e-11 0.00569566 0.0431423 0.0394963
-36.4 2.70497e-11 0.00581328 0.043257 0.0393008
-36.2 3.00503e-11 0.00593329 0.0433709 0.0391027
-36 3.34741e-11 0.00605575 0.0434841 0.0389021
-35.8 3.73807e-11 0.00618069 0.0435964 0.0386989
-35.6 4.18386e-11 0.00630818 0.0437079 0.0384933
-35.4 4.69254e-11 0.00643825 0.0438185 0.0382851
-35.2 5.27302e-11 0.00657096 0.0439283 0.0380743
-35 5.93545e-11 0.00670637 0.0440372 0.0378611
-34.8 6.69139e-11 0.00684452 0.0441453 0.0376453
-34.6 7.55407e-11 0.00698547 0.0442524 0.037427
-34.4 8.53856e-11 0.00712927 0.0443585 0.0372061
-34.2 9.66209e-11 0.00727599 0.0444637 0.0369827
-34 1.09443e-10 0.00742567 0.0445679 0.0367568
-33.8 1.24076e-10 0.00757838 0.0446712 0.0365284
-33.6 1.40776e-10 0.00773417 0.0447734 0.0362974
-33.4 1.59835e-10 0.0078931 0.0448745 0.036064
-33.2 1.81586e-10 0.00805524 0.0449747 0.035828
-33 2.06409e-10 0.00822065 0.0450737 0.0355894
-32.8 2.3474e-10 0.0083894 0.0451716 0.0353484
-32.6 2.67072e-10 0.00856153 0.0452684 0.0351048
-32.4 3.03972e-10 0.00873713 0.0453641 0.0348587
-32.2 3.46084e-10 0.00891626 0.0454585 0.0346101
-32 3.94146e-10 0.00909899 0.0455518 0.0343589
-31.8 4.48998e-10 0.00928538 0.0456439 0.0341053
-31.6 5.11598e-10 0.00947551 0.0457347 0.0338491
-31.4 5.83041e-10 0.00966944 0.0458242 0.0335905
-31.2 6.64578e-10 0.00986726 0.0459125 0.0333293
-31 7.57632e-10 0.010069 0.0459994 0.0330656
-30.8 8.63832e-10 0.0102748 0.0460849 0.0327994
-30.6 9.85034e-10 0.0104848 0.0461691 0.0325307
-30.4 1.12336e-09 0.0106989 0.0462519 0.0322595
-30.2 1.28122e-09 0.0109172 0.0463333 0.0319858
-30 1.46138e-09 0.0111399 0.0464131 0.0317096
-29.8 1.66699e-09 0.0113671 0.0464915 0.0314309
-29.6 1.90165e-09 0.0115987 0.0465684 0.0311497
-29.4 2.16944e-09 0.011835 0.0466437 0.0308661
-29.2 2.47507e-09 0.0120759 0.0467174 0.0305799
-29 2.82386e-09 0.0123216 0.0467895 0.0302913
-28.8 3.22192e-09 0.0125722 0.04686 0.0300002
-28.6 3.67619e-09 0.0128277 0.0469287 0.0297067
-28.4 4.19463e-09 0.0130883 0.0469958 0.0294106
-28.2 4.78629e-09 0.013354 0.0470611 0.0291121
-28 5.46151e-09 0.0136249 0.0471246 0.0288112
-27.8 6.23209e-09 0.0139012 0.0471863 0.0285078
-27.6 7.1115e-09 0.0141829 0.0472461 0.0282019
-27.4 8.11509e-09 0.0144701 0.047304 0.0278936
-27.2 9.26041e-09 0.0147629 0.04736 0.0275829
-27 1.05675e-08 0.0150615 0.047414 0.0272697
-26.8 1.20591e-08 0.0153659 0.0474659 0.0269542
-26.6 1.37613e-08 0.0156762 0.0475159 0.0266361
-26.4 1.57039e-08 0.0159926 0.0475637 0.0263157
-26.2 1.79208e-08 0.0163151 0.0476093 0.0259929
-26 2.04507e-08 0.0166439 0.0476528 0.0256676
-25.8 2.33379e-08 0.016979 0.0476941 0.02534
-25.6 2.66326e-08 0.0173207 0.047733 0.02501
-25.4 3.03925e-08 0.0176689 0.0477697 0.0246776
-25.2 3.46832e-08 0.0180239 0.0478039 0.0243428
-25 3.95796e-08 0.0183857 0.0478358 0.0240057
-24.8 4.51672e-08 0.0187544 0.0478651 0.0236662
-24.6 5.15436e-08 0.0191302 0.047892 0.0233244
-24.4 5.88201e-08 0.0195132 0.0479163 0.0229802
-24.2 6.71237e-08 0.0199035 0.0479379 0.0226337
-24 7.65993e-08 0.0203013 0.0479569 0.0222849
-23.8 8.74123e-08 0.0207066 0.0479731 0.0219338
-23.6 9.97515e-08 0.0211197 0.0479865 0.0215804
-23.4 1.13832e-07 0.0215405 0.0479971 0.0212247
-23.2 1.299e-07 0.0219693 0.0480047 0.0208667
-23 1.48235e-07 0.0224062 0.0480094 0.0205065
-22.8 1.69157e-07 0.0228512 0.0480111 0.020144
-22.6 1.93032e-07 0.0233047 0.0480096 0.0197793
-22.4 2.20276e-07 0.0237666 0.048005 0.0194123
-22.2 2.51363e-07 0.0242371 0.0479971 0.0190432
-22 2.86837e-07 0.0247163 0.047986 0.0186718
-21.8 3.27315e-07 0.0252045 0.0479714 0.0182983
-21.6 3.73504e-07 0.0257017 0.0479535 0.0179226
-21.4 4.26208e-07 0.026208 0.047932 0.0175448
-21.2 4.86347e-07 0.0267236 0.0479069 0.0171648
-21 5.54968e-07 0.0272487 0.0478781 0.0167828
-20.8 6.33268e-07 0.0277834 0.0478456 0.0163986
-20.6 7.22611e-07 0.0283277 0.0478093 0.0160124
-20.4 8.24554e-07 0.0288819 0.0477691 0.0156241
-20.2 9.40872e-07 0.0294462 0.0477248 0.0152337
-20 1.07359e-06 0.0300205 0.0476765 0.0148414
-19.8 1.22503e-06 0.0306051 0.047624 0.0144471
-19.6 1.39781e-06 0.0312002 0.0475672 0.0140508
-19.4 1.59495e-06 0.0318058 0.0475061 0.0136526
-19.2 1.81989e-06 0.032422 0.0474405 0.0132524
-19 2.07653e-06 0.0330491 0.0473704 0.0128504
-18.8 2.36934e-06 0.0336872 0.0472956 0.0124465
-18.6 2.70343e-06 0.0343363 0.0472161 0.0120408
-18.4 3.08459e-06 0.0349967 0.0471317 0.0116333
-18.2 3.51946e-06 0.0356684 0.0470423 0.011224
-18 4.01561e-06 0.0363515 0.0469478 0.010813
-17.8 4.58166e-06 0.0370463 0.0468481 0.0104003
-17.6 5.22745e-06 0.0377528 0.0467431 0.00998588
-17.4 5.96421e-06 0.0384711 0.0466326 0.00956987
-17.2 6.80474e-06 0.0392013 0.0465166 0.00915227
-17 7.76364e-06 0.0399436 0.0463949 0.00873312
-16.8 8.85758e-06 0.040698 0.0462673 0.00831247
-16.6 1.01055e-05 0.0414647 0.0461338 0.00789036
-16.4 1.15292e-05 0.0422437 0.0459942 0.00746685
-16.2 1.31532e-05 0.0430351 0.0458483 0.00704197
-16 1.50059e-05 0.0438389 0.045696 0.00661577
-15.8 1.71193e-05 0.0446554 0.0455371 0.00618833
-15.6 1.953e-05 0.0454844 0.0453716 0.00575968
-15.4 2.22799e-05 0.0463261 0.0451991 0.0053299
-15.2 2.54167e-05 0.0471805 0.0450197 0.00489903
-15 2.89946e-05 0.0480477 0.044833 0.00446716
-14.8 3.30757e-05 0.0489275 0.0446389 0.00403434
-14.6 3.77307e-05 0.0498201 0.0444373 0.00360065
-14.4 4.304e-05 0.0507254 0.0442279 0.00316616
-14.2 4.90956e-05 0.0516434 0.0440105 0.00273096
-14 5.60021e-05 0.052574 0.0437851 0.00229512
-13.8 6.3879e-05 0.0535172 0.0435512 0.00185874
-13.6 7.28624e-05 0.0544728 0.0433088 0.00142191
-13.4 8.31075e-05 0.0554408 0.0430576 0.00098472
-13.2 9.47911e-05 0.056421 0.0427974 0.000547281
-13 0.000108115 0.0574133 0.0425279 0.000109698
-12.8 0.000123308 0.0584174 0.0422489 -0.000327914
-12.6 0.000140634 0.0594332 0.0419603 -0.000765437
-12.4 0.000160389 0.0604604 0.0416616 -0.00120274
-12.2 0.000182915 0.0614987 0.0413526 -0.00163969
-12 0.000208598 0.0625477 0.0410332 -0.00207615
-11.8 0.000237881 0.0636071 0.0407029 -0.00251197
-11.6 0.000271266 0.0646765 0.0403615 -0.00294698
-11.4 0.000309326 0.0657554 0.0400086 -0.00338103
-11.2 0.000352715 0.0668433 0.0396441 -0.00381392
-11 0.000402175 0.0679396 0.0392675 -0.00424548
-10.8 0.000458554 0.0690436 0.0388785 -0.0046755
-10.6 0.000522816 0.0701546 0.0384767 -0.00510377
-10.4 0.000596058 0.071272 0.0380618 -0.00553007
-10.2 0.000679531 0.0723946 0.0376335 -0.00595415
-10 0.000774658 0.0735218 0.0371913 -0.00637576
-9.8 0.000883058 0.0746523 0.0367348 -0.00679463
-9.6 0.00100658 0.075785 0.0362636 -0.00721047
-9.4 0.00114731 0.0769187 0.0357773 -0.00762296
