0 1 0
0.1 0.995004 -0.0998333
0.2 0.980067 -0.198669
0.3 0.955337 -0.29552
0.4 0.921061 -0.389418
0.5 0.877583 -0.479425
0.6 0.825336 -0.564642
0.7 0.764843 -0.644217
0.8 0.696707 -0.717356
0.9 0.621611 -0.783326
1 0.540303 -0.84147
1.1 0.453597 -0.891207
1.2 0.362359 -0.932039
1.3 0.2675 -0.963558
1.4 0.169968 -0.985449
1.5 0.0707384 -0.997495
1.6 -0.0291982 -0.999574
1.7 -0.128843 -0.991665
1.8 -0.227201 -0.973848
1.9 -0.323288 -0.9463
2 -0.416145 -0.909298
2.1 -0.504845 -0.86321
2.2 -0.5885 -0.808497
2.3 -0.666274 -0.745706
2.4 -0.737392 -0.675465
2.5 -0.801142 -0.598474
2.6 -0.856887 -0.515503
2.7 -0.904071 -0.427382
2.8 -0.942221 -0.33499
2.9 -0.970957 -0.239252
3 -0.989992 -0.141122
3.1 -0.999135 -0.0415832
3.2 -0.998295 0.0583715
3.3 -0.98748 0.157743
3.4 -0.966799 0.255538
3.5 -0.936457 0.35078
3.6 -0.89676 0.442518
3.7 -0.848101 0.529833
3.8 -0.790969 0.611855
3.9 -0.725934 0.687764
4 -0.653646 0.7568
4.1 -0.574827 0.818275
4.2 -0.490264 0.871574
4.3 -0.400802 0.916164
4.4 -0.307336 0.951601
4.5 -0.210799 0.977529
4.6 -0.112156 0.99369
4.7 -0.0123926 0.999923
4.8 0.087495 0.996165
4.9 0.186508 0.982453
5 0.283658 0.958925
5.1 0.377974 0.925816
5.2 0.468513 0.883456
5.3 0.55437 0.83227
5.4 0.634689 0.772767
5.5 0.708666 0.705543
5.6 0.775563 0.63127
5.7 0.83471 0.550689
5.8 0.885517 0.464606
5.9 0.927476 0.373881
6 0.960168 0.27942
6.1 0.983267 0.182167
6.2 0.996541 0.0830945
6.3 0.999858 -0.0168087
6.4 0.993185 -0.116544
6.5 0.976588 -0.215115
6.6 0.950234 -0.311536
6.7 0.914385 -0.404845
6.8 0.8694 -0.494108
6.9 0.815728 -0.578435
7 0.753906 -0.656982
7.1 0.684551 -0.728965
7.2 0.608356 -0.793664
7.3 0.526082 -0.850433
7.4 0.438553 -0.898705
7.5 0.346641 -0.937997
7.6 0.251266 -0.967918
7.7 0.15338 -0.988167
7.8 0.0539619 -0.998542
7.9 -0.0459955 -0.998941
8 -0.145493 -0.989359
8.1 -0.243537 -0.969891
8.2 -0.339148 -0.940732
8.3 -0.43137 -0.902174
8.4 -0.519282 -0.854602
8.5 -0.602006 -0.798491
8.6 -0.678714 -0.734402
8.7 -0.748641 -0.662974
8.8 -0.811088 -0.584923
8.9 -0.865431 -0.501027
9 -0.911127 -0.412125
9.1 -0.947719 -0.319105
9.2 -0.974841 -0.222897
9.3 -0.992224 -0.124462
9.4 -0.999692 -0.0247832
9.5 -0.997172 0.0751432
9.6 -0.984689 0.174319
9.7 -0.962366 0.271753
9.8 -0.930429 0.366471
9.9 -0.889194 0.457528
10 -0.839075 0.544014
10.1 -0.780573 0.625064
10.2 -0.714271 0.699868
10.3 -0.640833 0.76768
10.4 -0.560991 0.827821
10.5 -0.475544 0.879691
10.6 -0.385346 0.922771
10.7 -0.291298 0.956632
10.8 -0.194339 0.980934
10.9 -0.0954378 0.995435
11 0.00441656 0.999989
11.1 0.104227 0.994553
11.2 0.202996 0.979179
11.3 0.299736 0.954021
11.4 0.393482 0.919332
11.5 0.483296 0.875456
11.6 0.568281 0.822833
11.7 0.647588 0.761989
11.8 0.720425 0.693532
11.9 0.786064 0.618144
12 0.843848 0.536581
12.1 0.893201 0.449656
12.2 0.933629 0.358238
12.3 0.964729 0.263241
12.4 0.98619 0.165614
12.5 0.997797 0.0663322
12.6 0.999434 -0.0336126
12.7 0.991085 -0.133221
12.8 0.972834 -0.231499
12.9 0.944863 -0.327464
13 0.90745 -0.420157
13.1 0.860971 -0.508652
13.2 0.80589 -0.592064
13.3 0.742756 -0.669561
13.4 0.672201 -0.740368
13.5 0.594929 -0.803777
13.6 0.511713 -0.859155
13.7 0.423384 -0.905949
13.8 0.330825 -0.943691
13.9 0.234961 -0.972004
14 0.136749 -0.990605
14.1 0.03717 -0.999308
14.2 -0.0627799 -0.998026
14.3 -0.162103 -0.986773
14.4 -0.259806 -0.96566
14.5 -0.354913 -0.934898
14.6 -0.446474 -0.894796
14.7 -0.533574 -0.845752
14.8 -0.615342 -0.788259
14.9 -0.690963 -0.722889
15 -0.759679 -0.650297
15.1 -0.820805 -0.571207
15.2 -0.87373 -0.486409
15.3 -0.917925 -0.396752
15.4 -0.952948 -0.30313
15.5 -0.97845 -0.20648
15.6 -0.994175 -0.107766
15.7 -0.999967 -0.00797621
15.8 -0.995768 0.0918937
15.9 -0.981619 0.190845
16 -0.957662 0.28789
16.1 -0.924137 0.382059
16.2 -0.881378 0.47241
16.3 -0.829812 0.55804
16.4 -0.769956 0.638095
16.5 -0.702406 0.711775
16.6 -0.627838 0.778343
16.7 -0.546997 0.837133
16.8 -0.46069 0.88756
16.9 -0.369781 0.929118
17 -0.275177 0.961392
17.1 -0.177823 0.984061
17.2 -0.0786923 0.996898
17.3 0.0212244 0.999774
17.4 0.120929 0.99266
17.5 0.219426 0.975628
17.6 0.31573 0.948848
17.7 0.408879 0.912587
17.8 0.497943 0.867208
17.9 0.582031 0.813165
18 0.660305 0.750996
18.1 0.73198 0.681324
18.2 0.796342 0.604844
18.3 0.852748 0.522321
18.4 0.900632 0.434579
18.5 0.939518 0.342495
18.6 0.969017 0.246988
18.7 0.988834 0.149014
18.8 0.99877 0.0495512
18.9 0.998727 -0.0504069
19 0.988706 -0.149861
19.1 0.968805 -0.247819
19.2 0.939225 -0.343299
19.3 0.90026 -0.43535
19.4 0.8523 -0.523051
19.5 0.795824 -0.605526
19.6 0.731396 -0.681951
19.7 0.659661 -0.751562
19.8 0.581334 -0.813663
19.9 0.497199 -0.867635
20 0.408097 -0.912937
20.1 0.314916 -0.949118
20.2 0.218589 -0.975815
20.3 0.120078 -0.992763
20.4 0.0203678 -0.999791
20.5 -0.0795465 -0.99683
20.6 -0.178666 -0.983908
20.7 -0.276 -0.961156
20.8 -0.370577 -0.9288
20.9 -0.461451 -0.887164
21 -0.547714 -0.836664
21.1 -0.628505 -0.777804
21.2 -0.703015 -0.711173
21.3 -0.770502 -0.637435
21.4 -0.83029 -0.557329
21.5 -0.881782 -0.471654
21.6 -0.924464 -0.381267
21.7 -0.957908 -0.287069
21.8 -0.981782 -0.190004
21.9 -0.995846 -0.0910404
22 -0.999959 0.00883303
22.1 -0.994082 0.108618
22.2 -0.978272 0.207318
22.3 -0.952687 0.303946
22.4 -0.917584 0.397538
22.5 -0.873312 0.487157
22.6 -0.820315 0.571909
22.7 -0.759121 0.650947
22.8 -0.690342 0.723481
22.9 -0.614666 0.788785
23 -0.532848 0.846209
23.1 -0.445706 0.895177
23.2 -0.354111 0.935202
23.3 -0.258978 0.965882
23.4 -0.161257 0.986911
23.5 -0.0619247 0.998079
23.6 0.0380263 0.999275
23.7 0.137597 0.990487
23.8 0.235793 0.971802
23.9 0.331634 0.943406
24 0.42416 0.905585
24.1 0.512449 0.858716
24.2 0.595617 0.803266
24.3 0.672834 0.739791
24.4 0.743329 0.668924
24.5 0.806396 0.591373
24.6 0.861406 0.507913
24.7 0.907809 0.419379
24.8 0.945142 0.326654
24.9 0.973031 0.230665
25 0.991198 0.132372
25.1 0.999462 0.0327562
25.2 0.997739 -0.0671871
25.3 0.986047 -0.166459
25.4 0.964502 -0.264068
25.5 0.933321 -0.359038
25.6 0.892814 -0.450421
25.7 0.843387 -0.537303
25.8 0.785533 -0.618817
25.9 0.71983 -0.694148
26 0.646935 -0.762543
26.1 0.567575 -0.823319
26.2 0.482545 -0.875869
26.3 0.392694 -0.919667
26.4 0.298918 -0.954277
26.5 0.202156 -0.979351
26.6 0.103374 -0.994641
26.7 0.00355971 -0.999992
26.8 -0.0962906 -0.995351
26.9 -0.195179 -0.980766
27 -0.292117 -0.956381
27.1 -0.386136 -0.92244
27.2 -0.476297 -0.879282
27.3 -0.561699 -0.827339
27.4 -0.641489 -0.767129
27.5 -0.71487 -0.699255
27.6 -0.781107 -0.624394
27.7 -0.83954 -0.543294
27.8 -0.889585 -0.456766
27.9 -0.930741 -0.365673
28 -0.962598 -0.270928
28.1 -0.984836 -0.173475
28.2 -0.997235 -0.0742887
28.3 -0.999669 0.0256398
28.4 -0.992115 0.125312
28.5 -0.974649 0.223732
28.6 -0.947444 0.319917
28.7 -0.910772 0.412905
28.8 -0.865 0.501768
28.9 -0.810586 0.585617
29 -0.748072 0.663615
29.1 -0.678084 0.734982
29.2 -0.601321 0.799005
29.3 -0.518549 0.855045
29.4 -0.430597 0.902542
29.5 -0.338342 0.941021
29.6 -0.242706 0.970098
29.7 -0.144645 0.989481
29.8 -0.0451395 0.998979
29.9 0.0548174 0.998494
30 0.154227 0.988033
30.1 0.252095 0.9677
30.2 0.347444 0.937698
30.3 0.439322 0.898327
30.4 0.52681 0.849981
30.5 0.609035 0.793141
30.6 0.685174 0.728377
30.7 0.754467 0.656335
30.8 0.816222 0.577735
30.9 0.869821 0.493362
31 0.91473 0.40406
31.1 0.950499 0.310721
31.2 0.976771 0.214277
31.3 0.993283 0.115693
31.4 0.999871 0.0159519
31.5 0.996468 -0.0839482
31.6 0.983109 -0.18301
31.7 0.959927 -0.280242
31.8 0.927154 -0.374675
31.9 0.885117 -0.465364
32 0.834236 -0.551403
32.1 0.77502 -0.631933
32.2 0.70806 -0.706149
32.3 0.634026 -0.773309
32.4 0.553656 -0.832743
32.5 0.467755 -0.883856
32.6 0.37718 -0.926138
32.7 0.282836 -0.959166
32.8 0.185666 -0.982611
32.9 0.0866412 -0.996237
33 -0.0132493 -0.99991
33.1 -0.113007 -0.993592
33.2 -0.211636 -0.977346
33.3 -0.308151 -0.951335
33.4 -0.401586 -0.915819
33.5 -0.491009 -0.871152
33.6 -0.575526 -0.81778
33.7 -0.654293 -0.756238
33.8 -0.726522 -0.68714
33.9 -0.791492 -0.611176
34 -0.848553 -0.529105
34.1 -0.897136 -0.441748
34.2 -0.936756 -0.349977
34.3 -0.967015 -0.254709
34.4 -0.987613 -0.156896
34.5 -0.998342 -0.0575159
34.6 -0.999097 0.0424392
34.7 -0.989868 0.14197
34.8 -0.97075 0.240083
34.9 -0.941932 0.335797
35 -0.903702 0.428155
35.1 -0.856444 0.516236
35.2 -0.800627 0.599159
35.3 -0.736812 0.676095
35.4 -0.665634 0.746275
35.5 -0.587805 0.808999
35.6 -0.504104 0.86364
35.7 -0.415365 0.909652
35.8 -0.322476 0.946575
35.9 -0.226366 0.97404
36 -0.127993 0.991773
36.1 -0.0283416 0.999596
36.2 0.0715929 0.997431
36.3 0.170812 0.985301
36.4 0.268325 0.963326
36.5 0.363156 0.931726
36.6 0.454359 0.890816
36.7 0.541022 0.841005
36.8 0.62228 0.782792
36.9 0.69732 0.716757
37 0.765392 0.64356
37.1 0.825817 0.563933
37.2 0.877991 0.478672
37.3 0.921392 0.388628
37.4 0.955587 0.294701
37.5 0.980234 0.197829
37.6 0.995087 0.0989805
37.7 0.999997 -0.00085685
37.8 0.994916 -0.100686
37.9 0.979893 -0.199508
38 0.95508 -0.296338
38.1 0.920725 -0.390206
38.2 0.877169 -0.480176
38.3 0.82485 -0.565348
38.4 0.764288 -0.644871
38.5 0.69609 -0.71795
38.6 0.620937 -0.783857
38.7 0.53958 -0.841931
38.8 0.452832 -0.891593
38.9 0.361559 -0.932346
39 0.266673 -0.963784
39.1 0.169123 -0.985592
39.2 0.0698835 -0.997552
39.3 -0.0300546 -0.999546
39.4 -0.129692 -0.991552
39.5 -0.228034 -0.97365
39.6 -0.324098 -0.946021
39.7 -0.416923 -0.908939
39.8 -0.505583 -0.862775
39.9 -0.589191 -0.807991
40 -0.666911 -0.745133
40.1 -0.737969 -0.674831
40.2 -0.801653 -0.597785
40.3 -0.857327 -0.514767
40.4 -0.904435 -0.426606
40.5 -0.942506 -0.334182
40.6 -0.97116 -0.238419
40.7 -0.99011 -0.140274
40.8 -0.999167 -0.040727
40.9 -0.998242 0.0592267
41 -0.987342 0.158589
41.1 -0.966577 0.256366
41.2 -0.936154 0.351582
41.3 -0.896378 0.443285
41.4 -0.847645 0.530559
41.5 -0.790443 0.612531
41.6 -0.725343 0.688384
41.7 -0.652996 0.757358
41.8 -0.574124 0.818765
41.9 -0.489515 0.871991
42 -0.400016 0.916505
42.1 -0.30652 0.951861
42.2 -0.209961 0.977707
42.3 -0.111305 0.993783
42.4 -0.0115357 0.999931
42.5 0.0883483 0.996087
42.6 0.18735 0.98229
42.7 0.284479 0.958679
42.8 0.378766 0.925489
42.9 0.469268 0.883052
43 0.555082 0.831792
43.1 0.635349 0.772221
43.2 0.709269 0.704934
43.3 0.776101 0.630604
43.4 0.835179 0.549972
43.5 0.885912 0.463846
43.6 0.927794 0.373085
43.7 0.960405 0.278597
43.8 0.98342 0.181324
43.9 0.996609 0.0822404
44 0.999841 -0.0176653
44.1 0.993082 -0.117395
44.2 0.976401 -0.215951
44.3 0.949964 -0.312349
44.4 0.914035 -0.405627
44.5 0.868974 -0.494852
44.6 0.81523 -0.579132
44.7 0.753341 -0.657626
44.8 0.683924 -0.729549
44.9 0.607674 -0.794183
45 0.525352 -0.850881
45.1 0.437781 -0.899078
45.2 0.345836 -0.938292
45.3 0.250436 -0.96813
45.4 0.152533 -0.988295
45.5 0.0531061 -0.998586
45.6 -0.0468514 -0.998899
45.7 -0.146341 -0.989231
45.8 -0.244368 -0.969679
45.9 -0.339953 -0.940439
46 -0.432142 -0.901802
46.1 -0.520013 -0.854155
46.2 -0.602688 -0.797973
46.3 -0.679342 -0.733818
46.4 -0.749207 -0.662331
46.5 -0.811587 -0.584226
46.6 -0.865858 -0.500284
46.7 -0.911477 -0.411343
46.8 -0.947989 -0.318292
46.9 -0.975029 -0.222061
47 -0.992327 -0.123611
47.1 -0.99971 -0.0239266
47.2 -0.997105 0.0759974
47.3 -0.984536 0.175162
47.4 -0.962131 0.272576
47.5 -0.930112 0.367267
47.6 -0.8888 0.458289
47.7 -0.838607 0.544731
47.8 -0.780035 0.625731
47.9 -0.713669 0.700478
48 -0.640173 0.768227
48.1 -0.56028 0.828299
48.2 -0.474789 0.880096
48.3 -0.384554 0.923099
48.4 -0.290477 0.956878
48.5 -0.193497 0.981097
48.6 -0.0945846 0.995513
48.7 0.00527339 0.999983
48.8 0.105079 0.994461
48.9 0.203834 0.979002
49 0.300553 0.953762
49.1 0.394268 0.918992
49.2 0.484045 0.875039
49.3 0.568985 0.822344
49.4 0.648239 0.761432
49.5 0.721017 0.692912
49.6 0.786591 0.617469
49.7 0.844305 0.535856
49.8 0.893583 0.448889
49.9 0.933933 0.357437
50 0.964952 0.262414
50.1 0.986329 0.164769
50.2 0.997851 0.065477
50.3 0.999402 -0.0344688
50.4 0.990968 -0.13407
50.5 0.972633 -0.232332
50.6 0.944579 -0.328273
50.7 0.907088 -0.420933
50.8 0.860533 -0.509388
50.9 0.80538 -0.592753
51 0.74218 -0.670195
51.1 0.671564 -0.740941
51.2 0.594239 -0.804284
51.3 0.510976 -0.859591
51.4 0.422607 -0.906309
51.5 0.330016 -0.943972
51.6 0.234127 -0.972202
51.7 0.135899 -0.990719
51.8 0.0363137 -0.999337
51.9 -0.0636349 -0.99797
52 -0.162948 -0.986631
52.1 -0.260632 -0.965434
52.2 -0.355713 -0.934591
52.3 -0.447239 -0.89441
52.4 -0.534297 -0.845293
52.5 -0.616016 -0.787729
52.6 -0.69158 -0.722295
52.7 -0.760234 -0.649644
52.8 -0.821292 -0.570502
52.9 -0.874144 -0.485659
53 -0.918262 -0.395964
53.1 -0.953205 -0.302313
53.2 -0.978624 -0.205641
53.3 -0.994265 -0.106914
53.4 -0.999971 -0.00711937
53.5 -0.995686 0.0927466
53.6 -0.981453 0.191686
53.7 -0.957413 0.28871
53.8 -0.923807 0.382849
53.9 -0.88097 0.473163
54 -0.829332 0.55875
54.1 -0.769407 0.638753
54.2 -0.701794 0.712375
54.3 -0.627169 0.778878
54.4 -0.546278 0.837599
